104.60 28.40 3.00 5.7180
104.65 28.40 3.00 5.3030
104.70 28.40 3.00 5.6760
104.75 28.40 3.00 5.5680
104.80 28.40 3.00 5.4710
104.85 28.40 3.00 5.7860
104.90 28.40 3.00 4.9070
104.95 28.40 3.00 5.4830
105.00 28.40 3.00 5.4680
105.05 28.40 3.00 5.4750
105.10 28.40 3.00 5.2310
104.60 28.45 3.00 5.1090
104.65 28.45 3.00 5.6240
104.70 28.45 3.00 5.4910
104.75 28.45 3.00 5.7230
104.80 28.45 3.00 5.2200
104.85 28.45 3.00 5.2880
104.90 28.45 3.00 5.1790
104.95 28.45 3.00 5.3990
105.00 28.45 3.00 5.3110
105.05 28.45 3.00 5.0490
105.10 28.45 3.00 5.1520
104.60 28.50 3.00 5.2830
104.65 28.50 3.00 5.1390
104.70 28.50 3.00 5.7290
104.75 28.50 3.00 5.2850
104.80 28.50 3.00 5.4390
104.85 28.50 3.00 5.0820
104.90 28.50 3.00 5.2080
104.95 28.50 3.00 5.1440
105.00 28.50 3.00 5.0350
105.05 28.50 3.00 4.9120
104.60 28.55 3.00 5.0660
104.65 28.55 3.00 4.8140
104.70 28.55 3.00 5.0610
104.75 28.55 3.00 5.0950
104.80 28.55 3.00 5.2970
104.85 28.55 3.00 5.3130
104.90 28.55 3.00 5.2450
104.95 28.55 3.00 5.2170
105.00 28.55 3.00 5.1590
104.65 28.60 3.00 5.0480
104.70 28.60 3.00 4.9320
104.75 28.60 3.00 4.9790
104.80 28.60 3.00 5.1390
104.85 28.60 3.00 5.1360
104.90 28.60 3.00 5.0570
104.95 28.60 3.00 5.0510
104.55 27.85 4.50 5.7970
104.65 27.95 4.50 5.3650
104.80 27.95 4.50 5.8020
104.90 27.95 4.50 5.6480
104.65 28.00 4.50 5.4580
104.70 28.00 4.50 5.6200
104.75 28.00 4.50 5.7220
104.80 28.00 4.50 6.1230
104.85 28.00 4.50 5.7720
104.90 28.00 4.50 5.7890
104.95 28.00 4.50 5.6910
104.55 28.05 4.50 5.5910
104.60 28.05 4.50 5.7080
104.65 28.05 4.50 5.3900
104.70 28.05 4.50 5.5490
104.75 28.05 4.50 5.6070
104.80 28.05 4.50 5.6340
104.85 28.05 4.50 5.6910
104.90 28.05 4.50 5.5360
104.95 28.05 4.50 5.2210
105.00 28.05 4.50 5.5110
104.55 28.10 4.50 5.6640
104.60 28.10 4.50 5.5130
104.65 28.10 4.50 5.8210
104.70 28.10 4.50 5.5420
104.75 28.10 4.50 5.8750
104.80 28.10 4.50 5.5580
104.85 28.10 4.50 5.3720
104.90 28.10 4.50 5.5230
104.95 28.10 4.50 6.0340
105.00 28.10 4.50 5.2160
105.05 28.10 4.50 5.0310
104.50 28.15 4.50 5.5940
104.55 28.15 4.50 5.6020
104.60 28.15 4.50 5.5270
104.65 28.15 4.50 5.6270
104.70 28.15 4.50 5.5760
104.75 28.15 4.50 5.3800
104.80 28.15 4.50 5.5820
104.85 28.15 4.50 5.3060
104.90 28.15 4.50 5.2470
104.95 28.15 4.50 5.3780
105.00 28.15 4.50 5.3250
105.05 28.15 4.50 5.2020
104.50 28.20 4.50 5.6010
104.55 28.20 4.50 5.6170
104.60 28.20 4.50 5.7360
104.65 28.20 4.50 6.0040
104.70 28.20 4.50 5.7660
104.75 28.20 4.50 5.2770
104.80 28.20 4.50 5.7970
104.85 28.20 4.50 5.5890
104.90 28.20 4.50 5.4250
104.95 28.20 4.50 5.3040
105.00 28.20 4.50 5.4800
105.05 28.20 4.50 5.6530
105.10 28.20 4.50 5.6340
104.50 28.25 4.50 5.4630
104.55 28.25 4.50 5.5060
104.60 28.25 4.50 5.7300
104.65 28.25 4.50 5.7810
104.70 28.25 4.50 5.6570
104.75 28.25 4.50 5.4760
104.80 28.25 4.50 5.5880
104.85 28.25 4.50 5.6080
104.90 28.25 4.50 5.8470
104.95 28.25 4.50 5.7840
105.00 28.25 4.50 6.1020
105.05 28.25 4.50 5.6850
105.10 28.25 4.50 5.6300
104.55 28.30 4.50 5.4080
104.60 28.30 4.50 5.7420
104.65 28.30 4.50 5.5510
104.70 28.30 4.50 5.5130
104.75 28.30 4.50 5.5390
104.80 28.30 4.50 5.4390
104.85 28.30 4.50 5.4450
104.90 28.30 4.50 5.8120
104.95 28.30 4.50 5.6050
105.00 28.30 4.50 5.5600
105.05 28.30 4.50 5.8250
105.10 28.30 4.50 5.9270
105.15 28.30 4.50 6.0060
104.60 28.35 4.50 5.4540
104.65 28.35 4.50 5.4790
104.70 28.35 4.50 5.7960
104.75 28.35 4.50 5.5430
104.80 28.35 4.50 5.5560
104.85 28.35 4.50 5.8310
104.90 28.35 4.50 5.4370
104.95 28.35 4.50 5.6410
105.00 28.35 4.50 5.5840
105.05 28.35 4.50 5.9100
105.10 28.35 4.50 5.8420
105.15 28.35 4.50 5.5570
104.60 28.40 4.50 5.6930
104.65 28.40 4.50 5.9090
104.70 28.40 4.50 5.7260
104.75 28.40 4.50 5.2940
104.80 28.40 4.50 5.9010
104.85 28.40 4.50 5.3320
104.90 28.40 4.50 5.4910
104.95 28.40 4.50 5.6120
105.00 28.40 4.50 5.5370
105.05 28.40 4.50 5.3420
104.60 28.45 4.50 5.6420
104.65 28.45 4.50 5.8150
104.70 28.45 4.50 5.7330
104.75 28.45 4.50 5.5790
104.80 28.45 4.50 5.4220
104.85 28.45 4.50 5.3810
104.90 28.45 4.50 5.5130
104.95 28.45 4.50 5.3680
105.00 28.45 4.50 5.7180
105.05 28.45 4.50 5.4210
104.60 28.50 4.50 5.9580
104.65 28.50 4.50 6.2500
104.70 28.50 4.50 6.2030
104.75 28.50 4.50 5.5320
104.80 28.50 4.50 5.4250
104.85 28.50 4.50 5.6670
104.90 28.50 4.50 5.5790
104.95 28.50 4.50 5.3030
105.00 28.50 4.50 5.2860
105.05 28.50 4.50 5.3010
104.65 28.55 4.50 5.1470
104.70 28.55 4.50 5.1660
104.75 28.55 4.50 5.3610
104.80 28.55 4.50 5.5110
104.85 28.55 4.50 5.3480
104.90 28.55 4.50 5.1840
104.95 28.55 4.50 5.0640
104.65 28.00 6.00 5.4240
104.70 28.00 6.00 5.7400
104.80 28.00 6.00 5.8850
104.85 28.00 6.00 5.7950
104.90 28.00 6.00 5.6370
104.95 28.00 6.00 5.7010
104.65 28.05 6.00 5.7080
104.70 28.05 6.00 5.7590
104.75 28.05 6.00 5.9430
104.80 28.05 6.00 5.9400
104.85 28.05 6.00 6.0380
104.90 28.05 6.00 5.9010
104.95 28.05 6.00 5.8630
105.00 28.05 6.00 5.7370
104.55 28.10 6.00 5.7650
104.60 28.10 6.00 5.6600
104.65 28.10 6.00 5.7660
104.70 28.10 6.00 5.7990
104.75 28.10 6.00 5.9090
104.80 28.10 6.00 5.5640
104.85 28.10 6.00 5.4860
104.90 28.10 6.00 5.5430
104.95 28.10 6.00 5.7650
105.00 28.10 6.00 5.8400
105.05 28.10 6.00 5.4920
104.60 28.15 6.00 5.6970
104.65 28.15 6.00 5.7040
104.70 28.15 6.00 5.7260
104.75 28.15 6.00 5.3920
104.80 28.15 6.00 5.3390
104.85 28.15 6.00 5.4510
104.90 28.15 6.00 5.7960
104.95 28.15 6.00 5.6760
105.00 28.15 6.00 5.9120
105.05 28.15 6.00 5.6240
104.60 28.20 6.00 5.7560
104.65 28.20 6.00 5.6880
104.70 28.20 6.00 5.8440
104.75 28.20 6.00 5.8310
104.80 28.20 6.00 5.7950
104.85 28.20 6.00 5.5870
104.90 28.20 6.00 5.7540
104.95 28.20 6.00 5.5710
105.00 28.20 6.00 5.8620
105.05 28.20 6.00 5.7950
104.55 28.25 6.00 5.6240
104.60 28.25 6.00 5.7690
104.65 28.25 6.00 5.6090
104.70 28.25 6.00 5.8390
104.75 28.25 6.00 5.9390
104.80 28.25 6.00 5.6200
104.85 28.25 6.00 5.6800
104.90 28.25 6.00 5.6880
104.95 28.25 6.00 5.9290
105.00 28.25 6.00 6.3000
105.05 28.25 6.00 5.9380
